task_id,level,question,solution,created_at,knowledge_area_ordering,knowledge_area_addition,knowledge_area_subtraction,knowledge_area_multiplication,knowledge_area_division
bc7a8c8b-508e-44e2-bd49-0aac614f9743,High,Hitunglah: $$1\frac{1}{6}$$ + $$4\frac{2}{3}$$ + $$3\frac{1}{6}$$,$$9$$,2026-03-02 04:35:26.287887,false,true,false,false,false
bcab75d8-2fb4-429f-8f18-43bd73ed2d05,High,Hitunglah: $$\frac{2}{3}$$ + $$\frac{3}{10}$$ \div $$1\frac{2}{7}$$,$$\frac{9}{10}$$,2026-02-24 12:21:20.772155,false,true,false,false,true
bcbc3a5d-e609-4b82-8865-9605718a485e,Low,Hitunglah: $$2\frac{1}{8}$$ + $$4\frac{1}{2}$$,$$6\frac{5}{8}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
bcccd04a-5efe-49bd-95cf-55b1f04f804b,Low,Hitunglah: $$2\frac{1}{2}$$ + $$4\frac{5}{8}$$,$$7\frac{1}{8}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
bcd124f6-fe15-42df-ab09-7678ced8ff6e,Low,Hitunglah: $$2\frac{3}{8}$$ + $$4\frac{3}{8}$$,$$6\frac{3}{4}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
bcdba004-48e3-4391-bb5b-fd52298208ce,Low,Hitunglah: $$2$$ \div $$4$$,$$\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
bcea549b-f75c-40e8-8ffe-19810a78d0e2,High,Hitunglah: $$3$$ - $$\frac{4}{5}$$ \div $$\frac{4}{9}$$,$$1\frac{1}{5}$$,2026-02-24 12:21:20.772155,false,false,true,false,true
bcef28c4-46af-4694-aeb0-e5094410b79f,Low,Hitunglah: $$\frac{7}{9}$$ \times $$5$$,$$3\frac{8}{9}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
bd235003-36b4-41d4-ba09-0b38232bb0b9,Low,Manakah yang lebih besar: $$\frac{1}{7}$$ atau $$1\frac{1}{6}$$?,$$1\frac{1}{6}$$,2026-02-24 12:21:20.772155,true,false,false,false,false
bd55bcc8-dd91-4a34-9fcb-3356ccfac39b,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$5\frac{4}{5}$$, $$2$$, $$2\frac{2}{3}$$","$$5\frac{4}{5}$$, $$2\frac{2}{3}$$, $$2$$",2026-02-24 12:21:20.772155,true,false,false,false,false
bd5b9ea7-65e4-4635-baa4-e7c578c2d182,High,Hitunglah: $$3$$ + $$5$$ - $$\frac{1}{3}$$,$$7\frac{2}{3}$$,2026-02-24 12:21:20.772155,false,true,true,false,false
bd988fbf-abd9-49ef-8050-f2b9d4bac35c,High,Hitunglah: $$1\frac{5}{9}$$ + $$1\frac{4}{9}$$ + $$2\frac{5}{9}$$,$$5\frac{5}{9}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
bdffa7a8-9919-4935-af5a-f3395792f82b,High,Hitunglah: $$1\frac{1}{3}$$ + $$5\frac{2}{3}$$ + $$2\frac{1}{3}$$,$$9\frac{1}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
be1f7245-36d9-4b81-99cc-c435c6310e3f,High,Sebuah taman dibagi menjadi $$6$$ bagian sama. $$\frac{1}{6}$$ digunakan untuk bunga dan $$\frac{2}{6}$$ untuk sayuran. Berapa bagian yang belum digunakan?,$$\frac{3}{6}$$,2026-02-24 12:21:20.772155,false,true,true,false,false
be27b8bb-9936-4534-822e-aca4eb19fdb7,High,Panjang pita Indah $$16 \frac{1}{5}$$ meter. $$25%$$ dari panjang pita tersebut dipotong menjadi $$5$$ bagian sama panjang. Berapa panjang setiap potongan pita?,"$$0,81 \text{ meter}$$",2026-02-24 12:21:20.772155,false,false,false,true,true
be2b4e04-b94a-42ed-a9aa-ecc675edcfb0,Low,Hitunglah: $$5\frac{1}{2}$$ + $$1$$,$$6\frac{1}{2}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
be2ebeb6-532a-4048-8251-fbe7849f6b0a,High,"Toko Murah memiliki $$4$$ kuintal beras. Terjual $$2 \frac{2}{3}$$ kuintal, lalu membeli lagi $$5 \frac{1}{2}$$ kuintal. Berapa beras sekarang?",$$6 \frac{5}{6} \text{ kuintal}$$,2026-02-24 12:21:20.772155,false,true,true,false,false
be5d13d4-8426-441f-a096-0ef1bd6af3c4,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$\frac{5}{7}$$, $$2$$, $$\frac{1}{6}$$, $$3\frac{1}{3}$$","$$\frac{1}{6}$$, $$\frac{5}{7}$$, $$2$$, $$3\frac{1}{3}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
be887c70-19d9-46d2-9131-f2fed876c4e1,Low,Hitunglah: $$5\frac{5}{9}$$ + $$1\frac{4}{9}$$,$$7$$,2026-03-02 04:35:26.287887,false,true,false,false,false
be932b87-de31-4b09-9428-b452ad5e710a,High,Hitunglah: $$1$$ + $$2\frac{1}{4}$$ - $$5\frac{1}{4}$$,$$-2$$,2026-02-24 12:21:20.772155,false,true,true,false,false
bee1a3ef-e06e-49a3-883a-33229caa02b2,Low,Hitunglah: $$2$$ - $$1$$,$$1$$,2026-02-24 12:21:20.772155,false,false,true,false,false
beedb13b-b82e-4511-af8a-96ef1040ff96,Low,Hitunglah: $$\frac{1}{2}$$ + $$\frac{1}{2}$$,$$1$$,2026-02-24 12:21:20.772155,false,true,false,false,false
bf06e14e-4feb-490c-a9be-39e312379327,Low,Hitunglah: $$2\frac{8}{9}$$ + $$\frac{2}{3}$$,$$3\frac{5}{9}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
bf5b7fef-72b5-43aa-80d0-758ddc769f40,Low,Hitunglah: $$1\frac{1}{5}$$ \times $$2$$,$$2\frac{2}{5}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
bf72eff9-ac12-4d49-bd6a-19b2cda80ec8,Low,Hitunglah: $$3\frac{1}{2}$$ - $$\frac{7}{10}$$,$$2\frac{4}{5}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
bf74aa59-44dc-4ad3-bfe0-755125e66bee,Low,Hitunglah: $$\frac{1}{3}$$ \div $$\frac{3}{7}$$,$$\frac{7}{9}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
bf8da0ca-8c05-4d2f-bc16-cea77107dc8a,Low,Hitunglah: $$2\frac{1}{2}$$ \div $$\frac{4}{5}$$,$$3\frac{1}{8}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
bfa88730-2b25-45d2-b1e7-969778d2f527,High,Dalam sebuah buku terdapat $$120$$ halaman. Rina sudah membaca $$\frac{2}{3}$$ bagian buku tersebut. Berapa halaman yang belum dibaca?,$$40 \text{ halaman}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
bffb18b4-4c14-465d-8fd2-b4dc50f597f6,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{2}{9}$$, $$1\frac{1}{2}$$, $$\frac{2}{7}$$, $$1\frac{2}{3}$$","$$1\frac{2}{3}$$, $$1\frac{1}{2}$$, $$\frac{2}{7}$$, $$\frac{2}{9}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
c007c9c5-6bd4-4734-9142-a1055b502a27,Low,Hitunglah: $$\frac{1}{3}$$ \div $$\frac{1}{3}$$,$$1$$,2026-02-24 12:21:19.677503,false,false,false,false,true
c01f3c9f-eecc-474a-93e0-2d8242f15701,Low,Hitunglah: $$3$$ \div $$4$$,$$\frac{3}{4}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
c0863dff-4dd9-45e6-b0b4-e1ce9fee1d2e,Low,Manakah yang lebih besar: $$1\frac{1}{6}$$ atau $$\frac{1}{3}$$?,$$1\frac{1}{6}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
c0b6127d-c7db-4944-b828-236c2fdfb095,Low,Hitunglah: $$2\frac{1}{4}$$ + $$2\frac{1}{2}$$,$$4\frac{3}{4}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c0d2c051-ce8e-4279-93a9-a6f10c358020,Low,Hitunglah: $$1\frac{1}{9}$$ + $$4\frac{1}{9}$$,$$5\frac{2}{9}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c0f57c16-d5e5-4e63-8381-f8d0fd6be106,High,"Sebuah persegi panjang memiliki panjang (2x + 3) dan lebar (x - 1). Jika kelilingnya 24 cm, maka x = ?",x = 4,2026-01-04 07:16:12.435229,false,true,true,false,false
c119f462-05c6-45c8-9825-0b30bae16165,High,Hitunglah: $$1\frac{3}{4}$$ + $$3\frac{1}{2}$$ + $$3\frac{3}{4}$$,$$9$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c15d0f4c-b6a4-4f93-8303-afc3117b4fcf,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1$$, $$1$$, $$\frac{2}{3}$$","$$1$$, $$1$$, $$\frac{2}{3}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
c16bc47d-a507-4220-9867-70bb63d02b13,Low,Hitunglah: $$1\frac{3}{5}$$ \times $$\frac{3}{4}$$,$$1\frac{1}{5}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
c17f5716-e785-4e7b-b364-b5ddd2e458f6,Low,Manakah yang lebih besar: $$1\frac{1}{3}$$ atau $$\frac{1}{3}$$?,$$1\frac{1}{3}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
c18ac068-ddc9-4309-bff7-6621bb1c2765,Low,Hitunglah: $$\frac{2}{3}$$ - $$\frac{1}{9}$$,$$\frac{5}{9}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
c19037a9-43ff-4e5f-976a-172afc828c4a,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$6$$, $$1\frac{3}{7}$$, $$1$$","$$1$$, $$1\frac{3}{7}$$, $$6$$",2026-02-24 12:21:19.677503,true,false,false,false,false
c1b0b756-5e02-48fe-998e-5c52c9f877f6,Low,Manakah yang lebih besar: $$1\frac{2}{3}$$ atau $$\frac{3}{10}$$?,$$1\frac{2}{3}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
c1e74466-64d7-49d8-a68a-2608f5d079c0,Low,Hitunglah: $$4\frac{2}{9}$$ + $$3\frac{4}{9}$$,$$7\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c1ed45db-194a-454d-a4f0-9a17999ec2de,High,Hitunglah: $$\frac{1}{3}$$ \div $$1\frac{1}{4}$$ \times $$1\frac{1}{8}$$,$$\frac{3}{10}$$,2026-02-24 12:21:20.772155,false,false,false,true,true
c25e46da-1aa1-4418-b7ce-a86d5dd338f9,High,Hitunglah: $$1\frac{3}{7}$$ + $$3\frac{4}{7}$$ + $$5\frac{3}{7}$$,$$10\frac{3}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c26a9390-11ff-4b10-837c-d5c30eae8fd2,Low,Hitunglah: $$\frac{1}{2}$$ - $$\frac{1}{4}$$,$$\frac{1}{4}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
c273fc96-605e-4e41-a53c-010c7de26bc6,Low,Manakah yang lebih besar: $$2$$ atau $$\frac{3}{4}$$?,$$2$$,2026-02-24 12:21:20.772155,true,false,false,false,false
c2788bbb-5e89-4404-8b90-421a3283fc34,Low,Hitunglah: $$\frac{3}{4}$$ \div $$3$$,$$\frac{1}{4}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
c2a96731-d4d0-4e26-b220-473fb06ece7f,Low,Hitunglah: $$\frac{1}{2}$$ + $$\frac{4}{5}$$,$$1\frac{3}{10}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
c2ec6218-821f-4fb2-82d2-315f7ac0b69c,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$4\frac{8}{9}$$, $$\frac{4}{5}$$, $$2\frac{1}{2}$$","$$4\frac{8}{9}$$, $$2\frac{1}{2}$$, $$\frac{4}{5}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
c3279a20-2778-481c-b376-e6662d5891d5,High,Hitunglah: $$3$$ - $$\frac{1}{6}$$ + $$1$$,$$3\frac{5}{6}$$,2026-02-24 12:21:20.772155,false,true,true,false,false
c3315517-88ac-45cd-ae4c-0fe7f347d6fa,Low,Hitunglah: $$\frac{3}{4}$$ - $$\frac{1}{2}$$,$$\frac{1}{4}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
c3457a7b-2b87-421c-9fbd-4fdcb80a3681,Low,Hitunglah: $$4\frac{1}{2}$$ + $$\frac{7}{8}$$,$$5\frac{3}{8}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
c3b8fee0-9b24-4062-81c3-4e7a157a3eeb,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$2$$, $$\frac{4}{5}$$, $$\frac{2}{9}$$, $$3\frac{4}{5}$$","$$3\frac{4}{5}$$, $$2$$, $$\frac{4}{5}$$, $$\frac{2}{9}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
c4311cd3-ace0-4ef5-9dfd-4cabff6bdc7a,Low,Hitunglah: $$1\frac{3}{10}$$ + $$2\frac{2}{5}$$,$$3\frac{7}{10}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c43a37fe-bcd0-4a31-8e85-8c3750aea339,Low,Hitunglah: $$4$$ + $$\frac{7}{9}$$,$$4\frac{7}{9}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
c45e89d7-ed89-45fd-8e07-b7d38c80c4df,High,Hitunglah: $$1\frac{1}{3}$$ \div $$\frac{6}{7}$$ - $$1$$,$$\frac{5}{9}$$,2026-02-24 12:21:20.772155,false,false,true,false,true
c482e812-d926-40a3-9415-353d2fdc59b9,Low,Hitunglah: $$2\frac{3}{10}$$ + $$1$$,$$3\frac{3}{10}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
c4e05979-334c-4e8b-934f-f68bdb6eae93,High,Hitunglah: $$3\frac{5}{6}$$ + $$2\frac{1}{3}$$ + $$1\frac{1}{3}$$,$$7\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c50390aa-5884-41d1-accf-d6f157df38f9,Low,Hitunglah: $$1$$ - $$\frac{1}{7}$$,$$\frac{6}{7}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
c524929d-9306-47ff-bc2c-63e451ba876a,High,Hitunglah: $$1\frac{2}{7}$$ + $$2\frac{4}{7}$$ + $$2\frac{5}{7}$$,$$6\frac{4}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c5344a1f-d94e-4134-ba34-bb52fe892d4f,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$2\frac{2}{3}$$, $$1$$, $$\frac{4}{9}$$, $$\frac{1}{5}$$","$$\frac{1}{5}$$, $$\frac{4}{9}$$, $$1$$, $$2\frac{2}{3}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
c57dbd0c-41f2-489f-9c07-7e3c7f106c20,Low,Hitunglah: $$1\frac{2}{3}$$ + $$\frac{8}{9}$$,$$2\frac{5}{9}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
c5849e61-d951-4c04-8265-4caeaa3664ce,Low,Manakah yang lebih besar: $$2\frac{1}{3}$$ atau $$1\frac{1}{4}$$?,$$2\frac{1}{3}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
c58722bd-f591-4dd9-9ee2-e9c00e8be72f,High,Hitunglah: $$2\frac{2}{5}$$ + $$1\frac{3}{5}$$ + $$3\frac{4}{5}$$,$$7\frac{4}{5}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c5b10416-dabb-4d9c-80af-49c714c0b8c6,High,Hitunglah: $$\frac{1}{2}$$ - $$1$$ \times $$1\frac{2}{3}$$,$$-2\frac{1}{6}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
c5b14718-5acb-41ae-88a7-12ac7b0d84dd,High,Hitunglah: $$1\frac{5}{9}$$ + $$1\frac{4}{9}$$ + $$3\frac{2}{9}$$,$$6\frac{2}{9}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c61b8e95-bf6e-4b2e-9ded-f1661ef5942a,Low,Hitunglah: $$1$$ \div $$\frac{1}{10}$$,$$10$$,2026-02-24 12:21:19.677503,false,false,false,false,true
c63abe3a-5a37-4ef2-bfb4-fcbb4414b6bb,High,Hitunglah: $$\frac{1}{2}$$ - $$\frac{2}{3}$$ \times $$4$$,$$-3\frac{1}{6}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
c6481c56-080b-42dc-bef5-0584a47cb48c,High,Hitunglah: $$\frac{1}{2}$$ \times $$1$$ - $$\frac{2}{5}$$,$$\frac{1}{10}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
c652fb4d-2b34-432f-a023-5a619295738e,High,Hitunglah: $$\frac{2}{3}$$ \times $$\frac{1}{3}$$ - $$1\frac{1}{3}$$,$$-2\frac{1}{9}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
c6c62a2e-192f-4991-922c-456b1a5b03db,Low,Hitunglah: $$2\frac{5}{8}$$ + $$4\frac{1}{8}$$,$$6\frac{3}{4}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c6f3905d-b2dd-4acf-baa3-024bf000d774,Low,Hitunglah: $$5\frac{3}{4}$$ - $$1$$,$$4\frac{3}{4}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
c7383913-1588-445d-8adb-830e5e474ad8,Low,Manakah yang lebih besar: $$1\frac{3}{5}$$ atau $$\frac{4}{5}$$?,$$1\frac{3}{5}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
c75afe67-52bd-4ccb-9477-530d6254d5ae,High,Hitunglah: $$2\frac{4}{5}$$ \div $$1\frac{1}{6}$$ + $$\frac{2}{5}$$,$$2\frac{4}{5}$$,2026-02-24 12:21:20.772155,false,true,false,false,true
c76275b6-4a50-4ece-bb25-0a5b3b824eeb,Low,Hitunglah: $$1$$ \times $$\frac{1}{3}$$,$$\frac{1}{3}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
c77286f8-8e3b-4b81-bb02-d382cfad6e13,Low,Hitunglah: $$1$$ \div $$2$$,$$\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
c7e4327e-02df-426f-89bc-f0236a18f3e0,Low,Hitunglah: $$1\frac{1}{2}$$ + $$2\frac{1}{10}$$,$$3\frac{3}{5}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c8024103-baa6-44a2-b353-1327e2c6f7b3,High,Hitunglah: $$4\frac{3}{10}$$ + $$3\frac{1}{5}$$ + $$1\frac{1}{10}$$,$$8\frac{3}{5}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c82c7eab-89cf-4357-b653-e35831e3b097,High,Hitunglah: $$2\frac{1}{3}$$ + $$2\frac{1}{6}$$ + $$4\frac{1}{2}$$,$$9$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c84bbe79-9e9c-4c1b-af0b-c1d247db2139,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$\frac{7}{8}$$, $$\frac{1}{2}$$, $$3\frac{1}{3}$$","$$\frac{1}{2}$$, $$\frac{7}{8}$$, $$3\frac{1}{3}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
c8633833-3bd3-451a-9cae-3cf32afda31a,Low,Hitunglah: $$\frac{9}{10}$$ \times $$\frac{1}{3}$$,$$\frac{3}{10}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
c87f5451-c6f5-47af-afdd-d968945712e2,Low,Hitunglah: $$1$$ + $$\frac{2}{3}$$,$$1\frac{2}{3}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
c88c519f-a9cf-41c9-92f3-67a5f5d5b0c7,High,Hitunglah: $$1$$ - $$1\frac{1}{2}$$ \times $$\frac{6}{7}$$,$$\frac{-2}{7}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
c890e1a6-2bdf-45d9-a0c7-16537b309842,Low,Hitunglah: $$8$$ \times $$\frac{1}{10}$$,$$\frac{4}{5}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
c91110d1-eda1-4bef-b701-0223802c3a57,High,Hitunglah: $$5$$ + $$\frac{2}{3}$$ \times $$4$$,$$7\frac{2}{3}$$,2026-02-24 12:21:20.772155,false,true,false,true,false
c9a4ed3c-3944-4a1f-b79e-9897f8c55c90,Low,Hitunglah: $$3\frac{1}{4}$$ + $$3\frac{1}{2}$$,$$6\frac{3}{4}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
c9ac1f8b-c69b-44d0-8cd8-d61eb2e94421,Low,Hitunglah: $$1$$ \times $$1$$,$$1$$,2026-02-24 12:21:19.677503,false,false,false,true,false
ca36aedc-7acc-4648-b56b-125e754d66dd,Low,Hitunglah: $$1$$ \times $$\frac{2}{5}$$,$$\frac{2}{5}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
ca782176-e674-42c8-84bc-e61255e32036,Low,Hitunglah: $$2\frac{1}{5}$$ + $$5\frac{2}{5}$$,$$7\frac{3}{5}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
cad5f38c-15f9-4570-bd8b-50b1b7788afb,Low,Hitunglah: $$1\frac{2}{7}$$ \div $$\frac{3}{5}$$,$$2\frac{1}{7}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
caffaf62-2e6f-4054-ac6d-628bf4efe33c,Low,Manakah yang lebih besar: $$\frac{3}{7}$$ atau $$1\frac{1}{8}$$?,$$1\frac{1}{8}$$,2026-02-24 12:21:20.772155,true,false,false,false,false
cb62c614-be1f-491c-8400-a86433a5b367,High,Hitunglah: $$1$$ \div $$\frac{5}{8}$$ - $$9$$,$$-8\frac{2}{5}$$,2026-02-24 12:21:20.772155,false,false,true,false,true
cbb74903-8a12-4029-9d3f-f9704fd9de3c,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1\frac{1}{2}$$, $$\frac{9}{10}$$, $$\frac{3}{10}$$, $$\frac{5}{9}$$","$$1\frac{1}{2}$$, $$\frac{9}{10}$$, $$\frac{5}{9}$$, $$\frac{3}{10}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
cbd4db4b-5313-4db1-9552-60a4d1582ced,Low,Hitunglah: $$8$$ \div $$3$$,$$2\frac{2}{3}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
cbd8ab23-0945-401f-a046-0f3e242f4afe,Low,Hitunglah: $$9$$ \times $$\frac{2}{9}$$,$$2$$,2026-02-24 12:21:19.677503,false,false,false,true,false
cbdca837-82b2-4b18-9dfd-52f3adf884ec,Low,Hitunglah: $$1\frac{2}{3}$$ \times $$\frac{1}{5}$$,$$\frac{1}{3}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
cbfb104a-06cc-4a63-99e5-39c02cfe7547,High,Hitunglah: $$\frac{1}{3}$$ \div $$1$$ \div $$\frac{3}{5}$$,$$\frac{5}{9}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
cc0b72d9-0e7d-42e0-84ae-d9707a28377f,Low,Hitunglah: $$4\frac{8}{9}$$ - $$1$$,$$3\frac{8}{9}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
cc56acb0-d17d-4381-96b4-5557925f28ed,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1\frac{3}{7}$$, $$1\frac{2}{3}$$, $$\frac{1}{2}$$","$$1\frac{2}{3}$$, $$1\frac{3}{7}$$, $$\frac{1}{2}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
cc726110-e305-4c07-abfb-97c509baf8a6,Low,Hitunglah: $$\frac{1}{2}$$ \div $$2\frac{1}{2}$$,$$\frac{1}{5}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
cc76c232-9ceb-4732-9959-6bb4c83fa7ad,Low,Hitunglah: $$2\frac{1}{2}$$ + $$2\frac{1}{8}$$,$$4\frac{5}{8}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
ccc8b93d-323d-4e10-853e-5b31a561ccb1,Low,Hitunglah: $$1$$ \div $$2$$,$$\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
ccde3e0e-da67-4204-8b67-3ee361902b62,Low,Hitunglah: $$5\frac{1}{3}$$ + $$5\frac{1}{3}$$,$$10\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
cce3f5fe-9273-4859-bdc9-e6fc84794cdd,High,Hitunglah: $$4\frac{1}{2}$$ + $$1$$ - $$3$$,$$2\frac{1}{2}$$,2026-02-24 12:21:20.772155,false,true,true,false,false
cd3eef5e-37ae-4c0b-a60f-613fe5a05f1c,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{7}{10}$$, $$\frac{2}{5}$$, $$\frac{3}{5}$$","$$\frac{7}{10}$$, $$\frac{3}{5}$$, $$\frac{2}{5}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
cd414fb7-632c-4d42-bf6f-422d8ddc5b0a,Low,Hitunglah: $$1\frac{2}{5}$$ + $$9$$,$$10\frac{2}{5}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
cd4aef50-583e-4d96-a73a-e1ad3ee179c0,Low,Hitunglah: $$1$$ + $$1\frac{3}{5}$$,$$2\frac{3}{5}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
cd84a93d-c2b1-40fa-86ac-fda2b85c24ae,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{4}{7}$$, $$1$$, $$\frac{1}{3}$$, $$2\frac{7}{8}$$","$$2\frac{7}{8}$$, $$1$$, $$\frac{4}{7}$$, $$\frac{1}{3}$$",2026-02-24 12:21:20.772155,true,false,false,false,false
cd8d53d1-398d-41d3-b2c2-a286a081e9f8,High,Hitunglah: $$5\frac{1}{7}$$ + $$2\frac{2}{7}$$ + $$1\frac{4}{7}$$,$$9$$,2026-03-02 04:35:26.287887,false,true,false,false,false
cdbdaf37-5817-4b3b-8105-70350513edb3,Low,Hitunglah: $$1\frac{4}{9}$$ + $$3\frac{2}{9}$$,$$4\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
cdc0f337-ff0e-4f2c-b796-136cd06fd548,Low,Hitunglah: $$2$$ \times $$\frac{6}{7}$$,$$1\frac{5}{7}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
cdfcefa3-e56f-44cd-b30f-c578c71d7e24,High,Hitunglah: $$3\frac{3}{5}$$ + $$2\frac{4}{5}$$ + $$2\frac{3}{5}$$,$$9$$,2026-03-02 04:35:26.287887,false,true,false,false,false
ce0bf232-3ede-429c-a20a-b0870df9eaf1,High,Hitunglah: $$1\frac{1}{3}$$ + $$3\frac{1}{2}$$ \div $$\frac{7}{9}$$,$$5\frac{5}{6}$$,2026-02-24 12:21:20.772155,false,true,false,false,true
ce24ec22-3e15-4edd-816c-93c258a5def5,High,"Jumlah peserta lomba melukis $$750$$ anak, $$\frac{2}{5}$$ peserta dari kelompok usia $$4$$ tahun, $$\frac{1}{5}$$ peserta dari kelompok usia $$5$$ tahun, dan sisanya dari kelompok usia $$6$$ tahun.

Berapa jumlah peserta dari kelompok usia $$6$$ tahun?",$$300$$,2026-02-24 12:21:20.772155,false,true,true,true,false
ce3fef37-4b4f-4d6f-af3f-b7e0aafd3f44,Low,Manakah yang lebih besar: $$1\frac{2}{7}$$ atau $$\frac{1}{2}$$?,$$1\frac{2}{7}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
ce826161-4d3b-4ae7-a8ae-d38f1e5bc7b9,Low,Hitunglah: $$4\frac{4}{5}$$ + $$2\frac{3}{5}$$,$$7\frac{2}{5}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
