feedback_id,student_id,username,answer_type,question_key,question,answer,section,submitted_at
f5693254-42e4-4402-9a7f-946e3facf748,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,open_answer,open_4,"Apakah ada bagian dari penjelasan tutor yang terlihat aneh atau salah? Jika ada, jelaskan serta sebutkan berapa kali hal tersebut terjadi?",banyak kali,,2026-03-11 13:35:48.862139
f5693254-42e4-4402-9a7f-946e3facf748,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,open_answer,open_5,Saran kamu untuk meningkatkan sistem tutor ini.,menambahkan jawaban yang benar,,2026-03-11 13:35:48.862139
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,feedback_quality_1,Feedback yang diberikan tutor membantu saya memahami kesalahan saya.,3,Feedback Quality,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,feedback_quality_2,"Feedback dari tutor tidak langsung memberikan jawaban, tetapi membantu saya berpikir.",3,Feedback Quality,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,feedback_quality_3,Penjelasan yang diberikan tutor mudah dimengerti.,3,Feedback Quality,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,feedback_quality_4,Feedback dari tutor relevan dengan jawaban yang saya berikan.,2,Feedback Quality,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,feedback_quality_5,Feedback dari tutor membantu saya menemukan cara yang benar untuk menyelesaikan soal.,3,Feedback Quality,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,system_usability_1,Sistem tutor ini mudah digunakan.,2,System Usability,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,system_usability_2,Instruksi yang diberikan oleh sistem jelas dan mudah dipahami.,2,System Usability,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,system_usability_3,Saya dapat menggunakan sistem ini tanpa kesulitan yang sangat menghambat.,2,System Usability,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,system_usability_4,Tampilan sistem tutor mudah dipahami.,3,System Usability,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,system_usability_5,Saya dapat mengikuti langkah-langkah pembelajaran dengan baik menggunakan sistem ini.,3,System Usability,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,user_satisfaction_1,Secara keseluruhan saya puas menggunakan sistem tutor ini.,3,User Satisfaction,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,user_satisfaction_2,Sistem tutor ini membantu proses belajar saya.,3,User Satisfaction,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,user_satisfaction_3,Saya akan merekomendasikan sistem ini kepada teman saya.,3,User Satisfaction,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,learning_experience_1,Belajar menggunakan sistem tutor ini menyenangkan.,2,Learning Experience,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,learning_experience_2,Sistem tutor membuat saya lebih tertarik untuk belajar matematika.,3,Learning Experience,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,learning_experience_3,Sistem tutor membuat proses belajar lebih interaktif.,3,Learning Experience,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,learning_experience_4,Saya merasa sistem tutor ini seperti belajar dengan seorang guru.,3,Learning Experience,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,pemahaman_materi_pecahan_1,Sistem tutor membantu saya lebih memahami konsep pecahan.,3,Pemahaman Materi Pecahan,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,pemahaman_materi_pecahan_2,"Setelah menggunakan sistem ini, saya merasa lebih percaya diri dalam menyelesaikan soal pecahan.",3,Pemahaman Materi Pecahan,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,pemahaman_materi_pecahan_3,Sistem tutor membantu saya mengetahui bagian mana yang saya belum pahami.,3,Pemahaman Materi Pecahan,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,pemahaman_materi_pecahan_4,Latihan yang diberikan sistem membantu saya memperbaiki kesalahan saya.,3,Pemahaman Materi Pecahan,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,likert,pemahaman_materi_pecahan_5,Sistem tutor membantu saya belajar langkah-langkah penyelesaian soal dengan lebih baik.,3,Pemahaman Materi Pecahan,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,open_answer,open_1,Apa yang paling membantu dari sistem tutor ini?,membantu saya menyelesaikan soal yang tidak saya ketahui jawabnnya,,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,open_answer,open_2,Apa yang menurut kamu masih perlu diperbaiki dari sistem tutor ini?,"tadi malam yang sistem nya eror harusya jawabannya benar tapi malah salah,dan juga pengiriman jawabannya yang lama",,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,open_answer,open_3,"Apakah ada bagian dari penjelasan tutor yang sulit dipahami? Jika ada, jelaskan.",tidak ada,,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,open_answer,open_4,"Apakah ada bagian dari penjelasan tutor yang terlihat aneh atau salah? Jika ada, jelaskan serta sebutkan berapa kali hal tersebut terjadi?",tidak ada,,2026-03-10 09:41:24.728225
f5a67cfe-6aa6-480c-8b61-5ba6ecf77757,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,YPSSTUDENT_028,open_answer,open_5,Saran kamu untuk meningkatkan sistem tutor ini.,mungkin sistem nya yang lebh di tingkatkan lagi seperti jawaban yang dikirrm cepat di tau benar atau salah,,2026-03-10 09:41:24.728225
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,feedback_quality_1,Feedback yang diberikan tutor membantu saya memahami kesalahan saya.,3,Feedback Quality,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,feedback_quality_2,"Feedback dari tutor tidak langsung memberikan jawaban, tetapi membantu saya berpikir.",4,Feedback Quality,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,feedback_quality_3,Penjelasan yang diberikan tutor mudah dimengerti.,3,Feedback Quality,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,feedback_quality_4,Feedback dari tutor relevan dengan jawaban yang saya berikan.,3,Feedback Quality,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,feedback_quality_5,Feedback dari tutor membantu saya menemukan cara yang benar untuk menyelesaikan soal.,3,Feedback Quality,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,system_usability_1,Sistem tutor ini mudah digunakan.,4,System Usability,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,system_usability_2,Instruksi yang diberikan oleh sistem jelas dan mudah dipahami.,3,System Usability,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,system_usability_3,Saya dapat menggunakan sistem ini tanpa kesulitan yang sangat menghambat.,3,System Usability,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,system_usability_4,Tampilan sistem tutor mudah dipahami.,4,System Usability,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,system_usability_5,Saya dapat mengikuti langkah-langkah pembelajaran dengan baik menggunakan sistem ini.,4,System Usability,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,user_satisfaction_1,Secara keseluruhan saya puas menggunakan sistem tutor ini.,3,User Satisfaction,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,user_satisfaction_2,Sistem tutor ini membantu proses belajar saya.,3,User Satisfaction,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,user_satisfaction_3,Saya akan merekomendasikan sistem ini kepada teman saya.,3,User Satisfaction,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,learning_experience_1,Belajar menggunakan sistem tutor ini menyenangkan.,3,Learning Experience,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,learning_experience_2,Sistem tutor membuat saya lebih tertarik untuk belajar matematika.,4,Learning Experience,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,learning_experience_3,Sistem tutor membuat proses belajar lebih interaktif.,3,Learning Experience,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,learning_experience_4,Saya merasa sistem tutor ini seperti belajar dengan seorang guru.,3,Learning Experience,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,pemahaman_materi_pecahan_1,Sistem tutor membantu saya lebih memahami konsep pecahan.,4,Pemahaman Materi Pecahan,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,pemahaman_materi_pecahan_2,"Setelah menggunakan sistem ini, saya merasa lebih percaya diri dalam menyelesaikan soal pecahan.",4,Pemahaman Materi Pecahan,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,pemahaman_materi_pecahan_3,Sistem tutor membantu saya mengetahui bagian mana yang saya belum pahami.,4,Pemahaman Materi Pecahan,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,pemahaman_materi_pecahan_4,Latihan yang diberikan sistem membantu saya memperbaiki kesalahan saya.,3,Pemahaman Materi Pecahan,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,likert,pemahaman_materi_pecahan_5,Sistem tutor membantu saya belajar langkah-langkah penyelesaian soal dengan lebih baik.,3,Pemahaman Materi Pecahan,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,open_answer,open_1,Apa yang paling membantu dari sistem tutor ini?,"Caranya, ketika kita menjawab suatu pertanyaan salah, tidak langsung memberi jawaban, tetapi memberi tahu apa yang salah dan membantu untuk mencari tahu jawaban yang benar.",,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,open_answer,open_2,Apa yang menurut kamu masih perlu diperbaiki dari sistem tutor ini?,Loading screen-nya terlalu lama.,,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,open_answer,open_3,"Apakah ada bagian dari penjelasan tutor yang sulit dipahami? Jika ada, jelaskan.",Tidak ada. Saya senang menggunakan website pembelajaran ini.,,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,open_answer,open_4,"Apakah ada bagian dari penjelasan tutor yang terlihat aneh atau salah? Jika ada, jelaskan serta sebutkan berapa kali hal tersebut terjadi?",Cara menuliskan pecahan yang membuat bingung.,,2026-03-11 13:45:17.65041
f66e1a3f-6ed4-4bda-b12e-17b999c1627b,f04d9933-09aa-4abe-aa21-27f15084bf8f,YPSSTUDENT_033,open_answer,open_5,Saran kamu untuk meningkatkan sistem tutor ini.,-,,2026-03-11 13:45:17.65041
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,feedback_quality_1,Feedback yang diberikan tutor membantu saya memahami kesalahan saya.,3,Feedback Quality,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,feedback_quality_2,"Feedback dari tutor tidak langsung memberikan jawaban, tetapi membantu saya berpikir.",4,Feedback Quality,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,feedback_quality_3,Penjelasan yang diberikan tutor mudah dimengerti.,4,Feedback Quality,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,feedback_quality_4,Feedback dari tutor relevan dengan jawaban yang saya berikan.,4,Feedback Quality,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,feedback_quality_5,Feedback dari tutor membantu saya menemukan cara yang benar untuk menyelesaikan soal.,4,Feedback Quality,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,system_usability_1,Sistem tutor ini mudah digunakan.,4,System Usability,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,system_usability_2,Instruksi yang diberikan oleh sistem jelas dan mudah dipahami.,4,System Usability,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,system_usability_3,Saya dapat menggunakan sistem ini tanpa kesulitan yang sangat menghambat.,4,System Usability,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,system_usability_4,Tampilan sistem tutor mudah dipahami.,4,System Usability,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,system_usability_5,Saya dapat mengikuti langkah-langkah pembelajaran dengan baik menggunakan sistem ini.,4,System Usability,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,user_satisfaction_1,Secara keseluruhan saya puas menggunakan sistem tutor ini.,4,User Satisfaction,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,user_satisfaction_2,Sistem tutor ini membantu proses belajar saya.,4,User Satisfaction,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,user_satisfaction_3,Saya akan merekomendasikan sistem ini kepada teman saya.,3,User Satisfaction,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,learning_experience_1,Belajar menggunakan sistem tutor ini menyenangkan.,4,Learning Experience,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,learning_experience_2,Sistem tutor membuat saya lebih tertarik untuk belajar matematika.,4,Learning Experience,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,learning_experience_3,Sistem tutor membuat proses belajar lebih interaktif.,4,Learning Experience,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,learning_experience_4,Saya merasa sistem tutor ini seperti belajar dengan seorang guru.,3,Learning Experience,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,pemahaman_materi_pecahan_1,Sistem tutor membantu saya lebih memahami konsep pecahan.,4,Pemahaman Materi Pecahan,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,pemahaman_materi_pecahan_2,"Setelah menggunakan sistem ini, saya merasa lebih percaya diri dalam menyelesaikan soal pecahan.",4,Pemahaman Materi Pecahan,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,pemahaman_materi_pecahan_3,Sistem tutor membantu saya mengetahui bagian mana yang saya belum pahami.,4,Pemahaman Materi Pecahan,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,pemahaman_materi_pecahan_4,Latihan yang diberikan sistem membantu saya memperbaiki kesalahan saya.,3,Pemahaman Materi Pecahan,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,pemahaman_materi_pecahan_5,Sistem tutor membantu saya belajar langkah-langkah penyelesaian soal dengan lebih baik.,4,Pemahaman Materi Pecahan,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,open_answer,open_1,Apa yang paling membantu dari sistem tutor ini?,sistem yang mudah dipahami dan soal pemberian feedback sesi yang cukup bagus,,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,open_answer,open_2,Apa yang menurut kamu masih perlu diperbaiki dari sistem tutor ini?,pemberian feedback sesi yang terkadang ngawur,,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,open_answer,open_3,"Apakah ada bagian dari penjelasan tutor yang sulit dipahami? Jika ada, jelaskan.",nggak ada sih,,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,open_answer,open_4,"Apakah ada bagian dari penjelasan tutor yang terlihat aneh atau salah? Jika ada, jelaskan serta sebutkan berapa kali hal tersebut terjadi?","feedbacknya, sekitar 15 sesi",,2026-03-10 09:34:34.862713
f6921614-8efc-4a43-8e19-7647f990cb5e,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,open_answer,open_5,Saran kamu untuk meningkatkan sistem tutor ini.,"sistem AI, yang perlu di upgrade lebih jauh",,2026-03-10 09:34:34.862713
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,feedback_quality_1,Feedback yang diberikan tutor membantu saya memahami kesalahan saya.,4,Feedback Quality,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,feedback_quality_2,"Feedback dari tutor tidak langsung memberikan jawaban, tetapi membantu saya berpikir.",4,Feedback Quality,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,feedback_quality_3,Penjelasan yang diberikan tutor mudah dimengerti.,4,Feedback Quality,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,feedback_quality_4,Feedback dari tutor relevan dengan jawaban yang saya berikan.,4,Feedback Quality,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,feedback_quality_5,Feedback dari tutor membantu saya menemukan cara yang benar untuk menyelesaikan soal.,4,Feedback Quality,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,system_usability_1,Sistem tutor ini mudah digunakan.,4,System Usability,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,system_usability_2,Instruksi yang diberikan oleh sistem jelas dan mudah dipahami.,4,System Usability,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,system_usability_3,Saya dapat menggunakan sistem ini tanpa kesulitan yang sangat menghambat.,4,System Usability,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,system_usability_4,Tampilan sistem tutor mudah dipahami.,4,System Usability,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,system_usability_5,Saya dapat mengikuti langkah-langkah pembelajaran dengan baik menggunakan sistem ini.,4,System Usability,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,user_satisfaction_1,Secara keseluruhan saya puas menggunakan sistem tutor ini.,4,User Satisfaction,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,user_satisfaction_2,Sistem tutor ini membantu proses belajar saya.,4,User Satisfaction,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,user_satisfaction_3,Saya akan merekomendasikan sistem ini kepada teman saya.,4,User Satisfaction,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,learning_experience_1,Belajar menggunakan sistem tutor ini menyenangkan.,4,Learning Experience,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,learning_experience_2,Sistem tutor membuat saya lebih tertarik untuk belajar matematika.,4,Learning Experience,2026-03-11 13:42:48.070467
f860e3d2-4479-4bde-af45-a21e4b8d044f,124eb6b3-625d-4be3-a355-c103a07e4c18,YPSSTUDENT_041,likert,learning_experience_3,Sistem tutor membuat proses belajar lebih interaktif.,4,Learning Experience,2026-03-11 13:42:48.070467
