result_id,student_id,quiz_section,question_id,question_text,student_answer,correct_answer,is_correct,knowledge_areas,timestamp
f87cdb37-bb8c-4533-b0f7-4665a8b249ac,cef191bb-daf1-4707-a563-f5c8266d4a08,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","A. $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$",C,false,"[""ordering""]",2026-03-09 20:19:00.511242
f983f413-f619-4dce-9cd9-946f027ddf64,304658fd-24f8-4b55-83d1-2627cc251c10,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-05 09:22:51.450847
f9b9b3d2-e0d5-4fd4-b375-a298109e8590,4087d78b-a949-4801-ba39-c0827c23ed8b,fraction_multiplication,mul_3,Hasil dari $$\frac{1}{2} \times \frac{4}{7}$$ adalah...,C. $$\frac{4}{14}$$,B,false,"[""multiplication""]",2026-03-11 13:42:39.972916
fa32cad1-176e-48d0-9084-fa875651d4d4,f061b09f-bb98-4089-9446-8a80f5ecfd3a,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-05 09:28:11.02683
fac106bb-0a04-45f6-a9f0-19d21c310768,6d8849cc-d848-44ce-8aa7-0f05fce358c4,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,B. >,B,true,"[""ordering""]",2026-03-05 09:50:05.424462
fb72fa6e-38d5-4010-a8a1-8fe702aae36f,6ebb0c6a-01be-45fe-b9a3-e6d7fc534da2,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-05 09:26:53.164408
fd2fdc33-aeb9-4f06-900f-95fedc0355f0,1762723a-9551-499a-b970-c168c3def60c,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,A. $$1 \frac{2}{4}$$,B,false,"[""addition""]",2026-03-09 13:17:37.723186
fde7f669-a301-46a4-aadb-a3464a75c763,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-09 13:50:10.595218
fe0ca47d-8361-4f48-80f3-e07a710efa84,1762723a-9551-499a-b970-c168c3def60c,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-05 09:21:36.276444
ff0a33a7-fa53-4e71-907f-50d008c62596,5bb37871-3feb-4f5e-98c4-d0f9ee0d2e48,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-09 13:33:30.524957
ffae7ee3-885e-4b25-97ab-465d22f29070,2676eceb-8c8d-42b8-aa3b-215c30884c8a,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,A. <,B,false,"[""ordering""]",2026-03-09 13:50:23.504268
